"seção","canteiro","tombo","taxon","habito","altura","cap","dap","dia","mês","ano","latitude","longitude","densidade"
"1","E",216,"ERYTHROXYLACEAE Erythroxylum pulchrum A.St.-Hil.","árvore",12.84,89,28.33,26,4,2021,"-22.9701109406708","-43.2230428795802",1.07
"1","E",218,"LEGUMINOSAE Piliostigma reticulatum (DC.) Hochst.","árvore",6.68,40,12.73,26,4,2021,"-22.9699116891462","-43.223209276503",0.76
"1","E",223,"LEGUMINOSAE Bauhinia purpurea L.","árvore",4.6,51.8,16.49,26,4,2021,"-22.9695268229008","-43.2235373654965",0.72
"1","E",224,"LEGUMINOSAE Bauhinia aculeata L.","árvore",4.56,56.8,18.08,26,4,2021,"-22.9694969817225","-43.2235643502941",0.76
"1","E",225,"LEGUMINOSAE Delonix regia (Bojer ex Hook.) Raf.","árvore",3.29,58.7,18.68,26,4,2021,"-22.9694703979597","-43.223588688618",0.58
"2","A",229,"ANNONACEAE Monodora myristica (Gaertn.) Dunal","árvore",14.5,289,91.99,26,4,2021,"-22.9687737609498","-43.2217611387623",0.49
"2","A",229,"ANNONACEAE Monodora myristica (Gaertn.) Dunal","árvore",14.5,56,17.83,26,4,2021,"-22.9687737609498","-43.2217611387623",0.49
"2","A",229,"ANNONACEAE Monodora myristica (Gaertn.) Dunal","árvore",14.5,53,16.87,26,4,2021,"-22.9687737609498","-43.2217611387623",0.49
"2","A",231,"ARECACEAE Roystonea oleracea (Jacq.) O.F.Cook","palmeira",23.35,141,44.88,26,4,2021,"-22.9690380590144","-43.2218903223026",0.52
"2","A",232,"ARECACEAE Roystonea oleracea (Jacq.) O.F.Cook","palmeira",24.28,183,58.25,26,4,2021,"-22.9690166807763","-43.2218707169746",0.52
"2","A",233,"ARECACEAE Roystonea oleracea (Jacq.) O.F.Cook","palmeira",30,235.1,74.83,26,4,2021,"-22.9689920312234","-43.221848492064",0.52
"2","A",234,"ARECACEAE Roystonea oleracea (Jacq.) O.F.Cook","palmeira",22.08,194.5,61.91,26,4,2021,"-22.9689680000227","-43.2218266491646",0.52
"2","A",235,"ARECACEAE Roystonea borinquena O.F.Cook","palmeira",11.18,154.2,49.08,26,4,2021,"-22.9689437407946","-43.2218046044572",0.52
"2","A",236,"ARECACEAE Roystonea oleracea (Jacq.) O.F.Cook","palmeira",22.99,207.8,66.14,26,4,2021,"-22.968916476452","-43.2217835450517",0.52
"2","A",237,"ARECACEAE Roystonea oleracea (Jacq.) O.F.Cook","palmeira",32,224.8,71.56,26,4,2021,"-22.9688909250125","-43.2217622291872",0.52
"2","A",238,"ARECACEAE Roystonea oleracea (Jacq.) O.F.Cook","palmeira",22.62,201,63.98,26,4,2021,"-22.9688650445845","-43.2217405665512",0.52
"2","A",239,"ARECACEAE Roystonea oleracea (Jacq.) O.F.Cook","palmeira",32,231.2,73.59,26,4,2021,"-22.9688397421264","-43.2217189061134",0.52
"2","A",240,"ARECACEAE Roystonea oleracea (Jacq.) O.F.Cook","palmeira",21.61,187.2,59.59,26,4,2021,"-22.968815701772","-43.221697053628",0.52
"2","A",241,"ARECACEAE Roystonea oleracea (Jacq.) O.F.Cook","palmeira",32,226,71.94,26,4,2021,"-22.9687903412465","-43.2216758523248",0.52
"2","A",242,"ARECACEAE Roystonea oleracea (Jacq.) O.F.Cook","palmeira",22.45,201.1,64.01,26,4,2021,"-22.9687642711464","-43.2216533827599",0.52
"2","B",247,"CHRYSOBALANACEAE Acioa guianensis Aubl.","árvore",14.78,104,33.1,26,4,2021,"-22.9684860817836","-43.2216101141517",0.86
"2","B",250,"EUPHORBIACEAE Hevea spruceana (Benth.) Müll.Arg.","árvore",13.8,203.2,64.68,26,4,2021,"-22.9685324918226","-43.2217818008338",0.4
"2","B",251,"ARECACEAE Roystonea oleracea (Jacq.) O.F.Cook","palmeira",24.76,242.4,77.16,26,4,2021,"-22.968584635955","-43.2215011006185",0.52
"2","B",252,"ARECACEAE Roystonea oleracea (Jacq.) O.F.Cook","palmeira",21.04,216.2,68.82,26,4,2021,"-22.9685597069445","-43.2214797279506",0.52
"2","B",253,"ARECACEAE Roystonea borinquena O.F.Cook","palmeira",11.12,145.2,46.22,26,4,2021,"-22.9685352583919","-43.2214577151034",0.52
"2","B",254,"ARECACEAE Roystonea oleracea (Jacq.) O.F.Cook","palmeira",22.89,215.4,68.56,26,4,2021,"-22.9685107862504","-43.2214360146464",0.52
"2","B",255,"ARECACEAE Roystonea oleracea (Jacq.) O.F.Cook","palmeira",26.32,231.8,73.78,26,4,2021,"-22.9684860441085","-43.2214143957487",0.52
"2","C",256,"CHRYSOBALANACEAE Microdesmia rigida (Benth.) Sothers & Prance","árvore",14.25,192,61.12,26,4,2021,"-22.9683933539879","-43.2215744052817",0.89
"2","C",257,"POLYGONACEAE Triplaris americana L.","árvore",8.28,55.2,17.57,26,4,2021,"-22.96843632591","-43.2215772758062",0.49
"2","C",261,"MALVACEAE Ceiba pentandra (L.) Gaertn.","árvore",20.53,175.4,55.83,26,4,2021,"-22.9684349011807","-43.2216450729063",0.25
"2","C",266,"ROSACEAE Eriobotrya japonica (Thunb.) Lindl.","árvore",6.12,62.5,19.89,26,4,2021,"-22.9683128938235","-43.2216268136368",0.88
"2","C",267,"CHRYSOBALANACEAE Microdesmia rigida (Benth.) Sothers & Prance","árvore",8.51,72.6,23.11,26,4,2021,"-22.9683379084474","-43.2216711128093",0.89
"2","C",270,"EUPHORBIACEAE Hevea brasiliensis (Willd. ex A.Juss.) Müll.Arg.","árvore",17.94,274.8,87.47,26,4,2021,"-22.9683951328874","-43.221728136662",0.48
"2","C",272,"HIPPOCRATEACEAE","árvore",5.42,61.08,19.44,26,4,2021,"-22.9684125499844","-43.2217077800441",0.62
"2","C",279,"ARECACEAE Sabal bermudana L.H.Bailey","palmeira",10.05,101,32.15,26,4,2021,"-22.9682523669821","-43.2217350465004",0.54
"2","B",280,"ARECACEAE Roystonea oleracea (Jacq.) O.F.Cook","palmeira",31,221.4,70.47,26,4,2021,"-22.9687390171055","-43.2216320142898",0.52
"2","B",281,"ARECACEAE Roystonea oleracea (Jacq.) O.F.Cook","palmeira",21.58,200,63.66,26,4,2021,"-22.9687130627375","-43.2216093969423",0.52
"2","B",282,"ARECACEAE Roystonea oleracea (Jacq.) O.F.Cook","palmeira",13.7,199.8,63.6,26,4,2021,"-22.9686889815422","-43.2215887348127",0.52
"2","B",283,"ARECACEAE Roystonea oleracea (Jacq.) O.F.Cook","palmeira",16.91,189,60.16,26,4,2021,"-22.9686618404684","-43.2215665913684",0.52
"2","B",284,"ARECACEAE Roystonea oleracea (Jacq.) O.F.Cook","palmeira",12.58,195.4,62.2,26,4,2021,"-22.9686383467655","-43.2215451706385",0.52
"2","B",285,"ARECACEAE Roystonea oleracea (Jacq.) O.F.Cook","palmeira",20.94,205.2,65.32,26,4,2021,"-22.968611073963","-43.2215249696439",0.52
"2","B",289,"LEGUMINOSAE Brownea grandiceps Jacq.","árvore",6.64,55,17.51,26,4,2021,"-22.9686937810324","-43.2217541297858",1.21
"2","D",338,"PODOCARPACEAE Podocarpus sellowii Klotzsch ex Endl.","árvore",4.63,33.2,10.57,26,4,2021,"-22.9682532297431","-43.221951223841",0.48
"2","E",346,"LEGUMINOSAE Pentaclethra macroloba (Willd.) Kuntze","árvore",12.91,43.3,13.78,30,4,2021,"-22.968218383062","-43.2219755337873",0.65
"2","E",348,"LEGUMINOSAE Inga marginata Willd.","árvore",10.91,86.2,27.44,30,4,2021,"-22.9681758346173","-43.2219274947933",0.72
"2","E",357,"ANACARDIACEAE Spondias mombin L.","árvore",21.9,312.6,99.5,30,4,2021,"-22.9680139183181","-43.2220691386856",0.35
"2","E",358,"ANACARDIACEAE Spondias","árvore",15.01,90,28.65,30,4,2021,"-22.9680004550732","-43.2220716553423",0.35
"2","F",360,"MELIACEAE Carapa guianensis Aubl.","árvore",19.31,270,85.94,30,4,2021,"-22.9680181816751","-43.2221271966811",0.53
"2","F",362,"MELIACEAE Carapa guianensis Aubl.","árvore",19.73,270,85.94,30,4,2021,"-22.968162413965","-43.2220916061568",0.53
"2","F",363,"MELIACEAE Carapa guianensis Aubl.","árvore",17.43,179.2,57.04,30,4,2021,"-22.9682310917737","-43.2220796486956",0.53
"2","F",364,"PRIMULACEAE","árvore",9.01,41.2,13.11,30,4,2021,"-22.9681962469284","-43.2220550118851",0.7
"2","F",364,"PRIMULACEAE","árvore",9.01,40,12.73,30,4,2021,"-22.9681962469284","-43.2220550118851",0.7
"2","G",373,"MELIACEAE Carapa guianensis Aubl.","árvore",20.7,320,101.86,30,4,2021,"-22.968301118321","-43.2220591208202",0.53
"2","G",374,"MELIACEAE Carapa guianensis Aubl.","árvore",21.15,191.6,60.99,30,4,2021,"-22.9683734855676","-43.2220492215577",0.53
"2","G",375,"MELIACEAE Carapa guianensis Aubl.","árvore",20.03,180,57.3,30,4,2021,"-22.968441946159","-43.2220323907414",0.53
"2","G",376,"MELIACEAE Carapa guianensis Aubl.","árvore",21.51,278,88.49,30,4,2021,"-22.9685107750322","-43.2220145798576",0.53
"2","G",377,"MELIACEAE Carapa guianensis Aubl.","árvore",22.04,270,85.94,30,4,2021,"-22.9685861163949","-43.2219985171916",0.53
"2","H",388,"MELIACEAE Carapa guianensis Aubl.","árvore",22.08,242,77.03,30,4,2021,"-22.9686537351793","-43.2219831211661",0.53
"2","H",391,"MELIACEAE Carapa guianensis Aubl.","árvore",22.67,183.5,58.41,30,4,2021,"-22.9688647653358","-43.2219346317754",0.53
"2","H",398,"ROSACEAE Prunus padus L.","árvore",8.52,45.2,14.39,30,4,2021,"-22.968750029559","-43.2219318515378",0.46
"2","H",399,"BIGNONIACEAE Handroanthus ochraceus (Cham.) Mattos","árvore",11.05,57.5,18.3,30,4,2021,"-22.9687667564634","-43.2218958514423",0.76
"2","H",402,"CLUSIACEAE Garcinia livingstonei T. Anderson","árvore",6,92.5,29.44,30,4,2021,"-22.9688724061801","-43.2218960881343",0.73
"3","A",408,"ARECACEAE Roystonea oleracea (Jacq.) O.F.Cook","palmeira",29.61,225,71.62,30,4,2021,"-22.969264645437","-43.2221442544511",0.52
"3","A",409,"ARECACEAE Roystonea oleracea (Jacq.) O.F.Cook","palmeira",28.3,220,70.03,30,4,2021,"-22.9692033956798","-43.222143778115",0.52
"3","A",410,"ARECACEAE Roystonea oleracea (Jacq.) O.F.Cook","palmeira",30,220.4,70.16,30,4,2021,"-22.9691438251815","-43.2221207226276",0.52
"3","A",413,"ARECACEAE Roystonea oleracea (Jacq.) O.F.Cook","palmeira",23.01,220.8,70.28,30,4,2021,"-22.9690701716822","-43.222222057235",0.52
"3","A",414,"ARECACEAE Roystonea oleracea (Jacq.) O.F.Cook","palmeira",30,236.2,75.18,30,4,2021,"-22.9690445837103","-43.2222570615162",0.52
"3","A",415,"ARECACEAE Roystonea oleracea (Jacq.) O.F.Cook","palmeira",22.4,209.8,66.78,30,4,2021,"-22.9690210515855","-43.2222909856409",0.52
"3","A",416,"ARECACEAE Roystonea oleracea (Jacq.) O.F.Cook","palmeira",30,238.2,75.82,30,4,2021,"-22.9689963720706","-43.2223280845195",0.52
"3","A",417,"ARECACEAE Roystonea oleracea (Jacq.) O.F.Cook","palmeira",21.9,206,65.57,30,4,2021,"-22.9689691920406","-43.2223580188653",0.52
"3","A",418,"ARECACEAE Roystonea oleracea (Jacq.) O.F.Cook","palmeira",30,237.4,75.57,30,4,2021,"-22.9689466230391","-43.2223932761795",0.52
"3","A",419,"ARECACEAE Roystonea oleracea (Jacq.) O.F.Cook","palmeira",20.66,198.8,63.28,30,4,2021,"-22.9689227178452","-43.2224269515753",0.52
"3","A",420,"ARECACEAE Roystonea oleracea (Jacq.) O.F.Cook","palmeira",30,241.8,76.97,30,4,2021,"-22.9688956471426","-43.2224609999395",0.52
"3","A",421,"ARECACEAE Roystonea oleracea (Jacq.) O.F.Cook","palmeira",20.89,206.5,65.73,30,4,2021,"-22.9688702685145","-43.2224977665653",0.52
"3","A",422,"ARECACEAE Roystonea oleracea (Jacq.) O.F.Cook","palmeira",30,240.8,76.65,30,4,2021,"-22.9688455491615","-43.2225297069049",0.52
"3","A",423,"ARECACEAE Roystonea oleracea (Jacq.) O.F.Cook","palmeira",21.46,193,61.43,30,4,2021,"-22.9688237844619","-43.2225609941957",0.52
"3","A",424,"ARECACEAE Roystonea oleracea (Jacq.) O.F.Cook","palmeira",30,238.8,76.01,30,4,2021,"-22.968799329609","-43.2225939745529",0.52
"3","A",425,"ARECACEAE Roystonea oleracea (Jacq.) O.F.Cook","palmeira",21,187.4,59.65,30,4,2021,"-22.9687737293913","-43.222629505481",0.52
"3","A",426,"ARECACEAE Roystonea oleracea (Jacq.) O.F.Cook","palmeira",18.07,182.4,58.06,30,4,2021,"-22.9687454774934","-43.2226661340751",0.52
"3","A",427,"ARECACEAE Roystonea oleracea (Jacq.) O.F.Cook","palmeira",21.8,191.6,60.99,30,4,2021,"-22.9687200229445","-43.2227001612134",0.52
"3","A",428,"ARECACEAE Roystonea oleracea (Jacq.) O.F.Cook","palmeira",30,227.8,72.51,30,4,2021,"-22.9686977043326","-43.2227344008921",0.52
"3","A",429,"LECYTHIDACEAE Couroupita guianensis Aubl.","árvore",18.91,183,58.25,30,4,2021,"-22.9692993524578","-43.2226316915575",0.47
"3","A",430,"LECYTHIDACEAE Couroupita guianensis Aubl.","árvore",14.12,201.2,64.04,30,4,2021,"-22.9692926512185","-43.2225478796299",0.47
"3","A",431,"LECYTHIDACEAE Couroupita guianensis Aubl.","árvore",14.43,145.8,46.41,30,4,2021,"-22.9692858145298","-43.2224721249343",0.47
"3","A",432,"LECYTHIDACEAE Couroupita guianensis Aubl.","árvore",16.3,158.6,50.48,30,4,2021,"-22.9692809485252","-43.2223941404399",0.47
"3","A",433,"LECYTHIDACEAE Couroupita guianensis Aubl.","árvore",17.25,181.2,57.68,30,4,2021,"-22.9692740589297","-43.2223152852049",0.47
"3","A",435,"ARECACEAE Carpentaria acuminata (H.Wendl. & Drude) Becc.","palmeira",15.4,67,21.33,30,4,2021,"-22.9692037420904","-43.2222302184444",0.54
"3","A",436,"ARECACEAE Euterpe oleracea Mart.","palmeira",11,43.5,13.85,30,4,2021,"-22.9691273800655","-43.2222293546034",0.39
"3","A",436,"ARECACEAE Euterpe oleracea Mart.","palmeira",11,41.6,13.24,30,4,2021,"-22.9691273800655","-43.2222293546034",0.39
"3","A",436,"ARECACEAE Euterpe oleracea Mart.","palmeira",11,40.5,12.89,30,4,2021,"-22.9691273800655","-43.2222293546034",0.39
"3","A",436,"ARECACEAE Euterpe oleracea Mart.","palmeira",11,40.3,12.83,30,4,2021,"-22.9691273800655","-43.2222293546034",0.39
"3","A",436,"ARECACEAE Euterpe oleracea Mart.","palmeira",11,39.6,12.61,30,4,2021,"-22.9691273800655","-43.2222293546034",0.39
"3","A",436,"ARECACEAE Euterpe oleracea Mart.","palmeira",11,39.5,12.57,30,4,2021,"-22.9691273800655","-43.2222293546034",0.39
"3","A",436,"ARECACEAE Euterpe oleracea Mart.","palmeira",11,39.4,12.54,30,4,2021,"-22.9691273800655","-43.2222293546034",0.39
"3","A",436,"ARECACEAE Euterpe oleracea Mart.","palmeira",11,39.1,12.45,30,4,2021,"-22.9691273800655","-43.2222293546034",0.39
"3","A",436,"ARECACEAE Euterpe oleracea Mart.","palmeira",11,39,12.41,30,4,2021,"-22.9691273800655","-43.2222293546034",0.39
"3","A",436,"ARECACEAE Euterpe oleracea Mart.","palmeira",11,39,12.41,30,4,2021,"-22.9691273800655","-43.2222293546034",0.39
"3","A",436,"ARECACEAE Euterpe oleracea Mart.","palmeira",11,38.5,12.25,30,4,2021,"-22.9691273800655","-43.2222293546034",0.39
"3","A",436,"ARECACEAE Euterpe oleracea Mart.","palmeira",11,38.4,12.22,30,4,2021,"-22.9691273800655","-43.2222293546034",0.39
"3","A",436,"ARECACEAE Euterpe oleracea Mart.","palmeira",11,38,12.1,30,4,2021,"-22.9691273800655","-43.2222293546034",0.39
"3","A",436,"ARECACEAE Euterpe oleracea Mart.","palmeira",11,38,12.1,30,4,2021,"-22.9691273800655","-43.2222293546034",0.39
"3","A",436,"ARECACEAE Euterpe oleracea Mart.","palmeira",11,37.8,12.03,30,4,2021,"-22.9691273800655","-43.2222293546034",0.39
"3","A",436,"ARECACEAE Euterpe oleracea Mart.","palmeira",11,37.7,12,30,4,2021,"-22.9691273800655","-43.2222293546034",0.39
"3","A",436,"ARECACEAE Euterpe oleracea Mart.","palmeira",11,37.5,11.94,30,4,2021,"-22.9691273800655","-43.2222293546034",0.39
"3","A",436,"ARECACEAE Euterpe oleracea Mart.","palmeira",11,37.5,11.94,30,4,2021,"-22.9691273800655","-43.2222293546034",0.39
"3","A",436,"ARECACEAE Euterpe oleracea Mart.","palmeira",11,36.8,11.71,30,4,2021,"-22.9691273800655","-43.2222293546034",0.39
"3","A",436,"ARECACEAE Euterpe oleracea Mart.","palmeira",11,36.5,11.62,30,4,2021,"-22.9691273800655","-43.2222293546034",0.39
"3","A",436,"ARECACEAE Euterpe oleracea Mart.","palmeira",11,36.2,11.52,30,4,2021,"-22.9691273800655","-43.2222293546034",0.39
"3","A",436,"ARECACEAE Euterpe oleracea Mart.","palmeira",11,36,11.46,30,4,2021,"-22.9691273800655","-43.2222293546034",0.39
"3","A",436,"ARECACEAE Euterpe oleracea Mart.","palmeira",11,36,11.46,30,4,2021,"-22.9691273800655","-43.2222293546034",0.39
"3","A",436,"ARECACEAE Euterpe oleracea Mart.","palmeira",11,36,11.46,30,4,2021,"-22.9691273800655","-43.2222293546034",0.39
"3","A",436,"ARECACEAE Euterpe oleracea Mart.","palmeira",11,35.5,11.3,30,4,2021,"-22.9691273800655","-43.2222293546034",0.39
"3","A",436,"ARECACEAE Euterpe oleracea Mart.","palmeira",11,35,11.14,30,4,2021,"-22.9691273800655","-43.2222293546034",0.39
"3","A",436,"ARECACEAE Euterpe oleracea Mart.","palmeira",11,33.9,10.79,30,4,2021,"-22.9691273800655","-43.2222293546034",0.39
"3","A",436,"ARECACEAE Euterpe oleracea Mart.","palmeira",11,33.7,10.73,30,4,2021,"-22.9691273800655","-43.2222293546034",0.39
"3","A",436,"ARECACEAE Euterpe oleracea Mart.","palmeira",11,33.6,10.7,30,4,2021,"-22.9691273800655","-43.2222293546034",0.39
"3","A",436,"ARECACEAE Euterpe oleracea Mart.","palmeira",11,33.5,10.66,30,4,2021,"-22.9691273800655","-43.2222293546034",0.39
"3","A",436,"ARECACEAE Euterpe oleracea Mart.","palmeira",11,33.5,10.66,30,4,2021,"-22.9691273800655","-43.2222293546034",0.39
"3","A",436,"ARECACEAE Euterpe oleracea Mart.","palmeira",11,33.2,10.57,30,4,2021,"-22.9691273800655","-43.2222293546034",0.39
"3","A",436,"ARECACEAE Euterpe oleracea Mart.","palmeira",11,33,10.5,30,4,2021,"-22.9691273800655","-43.2222293546034",0.39
"3","A",436,"ARECACEAE Euterpe oleracea Mart.","palmeira",11,32.7,10.41,30,4,2021,"-22.9691273800655","-43.2222293546034",0.39
"3","A",436,"ARECACEAE Euterpe oleracea Mart.","palmeira",11,32.5,10.35,30,4,2021,"-22.9691273800655","-43.2222293546034",0.39
"3","A",436,"ARECACEAE Euterpe oleracea Mart.","palmeira",11,32.4,10.31,30,4,2021,"-22.9691273800655","-43.2222293546034",0.39
"3","A",438,"ARECACEAE Iriartea deltoidea Ruiz & Pav.","palmeira",10.84,66,21.01,30,4,2021,"-22.9692226914176","-43.2222602408948",0.18
"3","A",440,"ARECACEAE Latania lontaroides (Gaertn.) H.E.Moore","palmeira",12.66,80,25.46,30,4,2021,"-22.9691625155165","-43.222299228966",0.54
"3","A",441,"ARECACEAE Hyophorbe lagenicaulis (L.H.Bailey) H.E.Moore","palmeira",5.45,70,22.28,30,4,2021,"-22.9692260465586","-43.2223082576068",0.54
"3","A",442,"ARECACEAE Carpentaria acuminata (H.Wendl. & Drude) Becc.","palmeira",15.89,67.6,21.52,30,4,2021,"-22.9692484905268","-43.2222948666235",0.54
"3","A",443,"ARECACEAE Euterpe precatoria Mart. var. precatoria","palmeira",17.61,60,19.1,30,4,2021,"-22.969228306028","-43.2223510994087",0.54
"3","A",447,"ARECACEAE Attalea butyracea (Mutis ex L.f.) Wess.Boer","palmeira",13.07,173.6,55.26,30,4,2021,"-22.9691141008334","-43.2223473171544",0.33
"3","A",448,"ARECACEAE Syagrus romanzoffiana (Cham.) Glassman","palmeira",8.07,82.3,26.2,30,4,2021,"-22.9691792116036","-43.2223723970307",0.54
"3","A",449,"ARECACEAE Roystonea oleracea (Jacq.) O.F.Cook","palmeira",16.56,182.2,58,30,4,2021,"-22.9692327654155","-43.2223879927588",0.52
"3","A",450,"ARECACEAE Roystonea oleracea (Jacq.) O.F.Cook","palmeira",16.4,160.8,51.18,30,4,2021,"-22.9692501192987","-43.2224070851999",0.52
"3","A",451,"ARECACEAE Dictyosperma album (Bory) H.Wendl. & Drude ex Scheff.","palmeira",3.11,47.3,15.06,30,4,2021,"-22.96902890145","-43.2223572281429",0.54
"3","A",454,"ARECACEAE Archontophoenix cunninghamiana (H.Wendl.) H.Wendl. & Drude","palmeira",18.49,86.6,27.57,30,4,2021,"-22.9691253714164","-43.2224230625152",0.83
"3","A",456,"ARECACEAE Bentinckia nicobarica (Kurz) Becc.","palmeira",19.71,100.9,32.12,30,4,2021,"-22.9691985269703","-43.2224174245736",0.54
"3","A",457,"ARECACEAE Attalea phalerata Mart. ex Spreng.","palmeira",2.49,80.3,25.56,30,4,2021,"-22.9692349616453","-43.2224380813934",0.33
"3","A",458,"ARECACEAE Sabal causiarum (O.F.Cook) Becc.","palmeira",9.38,160,50.93,30,4,2021,"-22.9692464169834","-43.2225303058993",0.54
"3","A",459,"ARECACEAE Phoenix reclinata Jacq.","palmeira",10.38,88.3,28.11,30,4,2021,"-22.9692217984939","-43.2224963483384",0.48
"3","A",459,"ARECACEAE Phoenix reclinata Jacq.","palmeira",2.4,77.7,24.73,30,4,2021,"-22.9692217984939","-43.2224963483384",0.48
"3","A",459,"ARECACEAE Phoenix reclinata Jacq.","palmeira",2,73,23.24,30,4,2021,"-22.9692217984939","-43.2224963483384",0.48
"3","A",461,"ARECACEAE Syagrus cocoides Mart.","palmeira",6.02,45.5,14.48,30,4,2021,"-22.9691533498584","-43.2224498276214",0.54
"3","A",462,"ARECACEAE Syagrus cocoides Mart.","palmeira",3.9,54.5,17.35,30,4,2021,"-22.9691583484704","-43.2224792436026",0.54
"3","A",463,"ARECACEAE Astrocaryum murumuru Mart.","palmeira",11.19,68,21.65,30,4,2021,"-22.9691995005735","-43.2225300125211",0.43
"3","A",464,"ARECACEAE Attalea phalerata Mart. ex Spreng.","erva",8.42,141.6,45.07,30,4,2021,"-22.9691058029224","-43.2224907461834",0.33
"3","A",466,"ARECACEAE Elaeis guineensis Jacq.","palmeira",15.48,124,39.47,30,4,2021,"-22.9690407976199","-43.222396959627",0.54
"3","A",468,"ARECACEAE Roystonea oleracea (Jacq.) O.F.Cook","palmeira",16.33,172.6,54.94,30,4,2021,"-22.9690191505799","-43.2224306835312",0.52
"3","A",470,"ARECACEAE Rhopaloblaste ceramica (Miq.) Burret","palmeira",14.42,73,23.24,30,4,2021,"-22.9689559857818","-43.2224623660544",0.54
"3","A",472,"ARECACEAE Attalea phalerata Mart. ex Spreng.","palmeira",9.85,193,61.43,30,4,2021,"-22.969045280934","-43.2224979937762",0.33
"3","A",473,"ARECACEAE Syagrus","palmeira",4.97,49.1,15.63,30,4,2021,"-22.9689897607774","-43.2225019284156",0.54
"3","A",474,"ARECACEAE Roystonea oleracea (Jacq.) O.F.Cook","palmeira",11.83,154.4,49.15,30,4,2021,"-22.9689591957924","-43.222503810513",0.52
"3","A",475,"ARECACEAE Aiphanes minima (Gaertn.) Burret","palmeira",4.06,32,10.19,30,4,2021,"-22.9689428548069","-43.2225243090856",0.54
"3","A",476,"ARECACEAE Sabal bermudana L.H.Bailey","palmeira",4.06,71.3,22.7,30,4,2021,"-22.9689672475208","-43.2225461863921",0.54
"3","A",478,"ARECACEAE Archontophoenix alexandrae (F.Muell.) H.Wendl. & Drude","palmeira",18.41,81.8,26.04,30,4,2021,"-22.9688819480205","-43.2225673039775",0.83
"3","A",479,"ARECACEAE Phoenix dactylifera L.","palmeira",11.09,87,27.69,30,4,2021,"-22.9689322225121","-43.2225868143216",0.48
"3","A",481,"ARECACEAE Allagoptera caudescens (Mart.) Kuntze","palmeira",10.39,48.8,15.53,30,4,2021,"-22.9690338255352","-43.2225805118807",0.54
"3","A",484,"ARECACEAE Oenocarpus mapora H.Karst.","erva",11,37.5,11.94,30,4,2021,"-22.9691353800966","-43.2225771357635",0.71
